wv,Brown,Green,Crypt,CyanB,CyanR,Cocco,PhyC1
490,0.0291680175910764,0.0216778341642224,0.0228697791856621,0.0227660631983609,0.0350305468061941,0.0534918907609517,0.0449657755396354
491,0.0288157781342152,0.0213645359694833,0.0229321617213311,0.0226435958431025,0.0349416099253634,0.0527526170508956,0.0443915625554995
492,0.028463538677354,0.0210512377747443,0.0229945442570001,0.022521128487844,0.0348526730445327,0.0519853253649108,0.0438173495713636
493,0.0281013097087618,0.0206916796174133,0.0230358802889841,0.0223607850368587,0.0347450648519016,0.051188844293545,0.0431478553423814
494,0.0277390807401696,0.0202858614974905,0.023056169817283,0.0221625654901464,0.0346187853474702,0.0503651313908534,0.0424783611133991
495,0.0273836889160939,0.0198800433775676,0.0230764593455819,0.0219643459434341,0.0344925058430389,0.0495176148958312,0.0416449039422222
496,0.0270282970920182,0.0193991644658836,0.0230047343102752,0.0216693494286378,0.034308718280326,0.0486453411132138,0.0408114467710453
497,0.0266776336489295,0.0189182855541995,0.0229330092749686,0.0213743529138415,0.0341249307176131,0.0477496744550693,0.0398880691806874
498,0.0263269702058407,0.0184069093338438,0.0228119320324349,0.0210298950214393,0.0339327948739105,0.0468285914293474,0.0389646915903295
499,0.0259889607390711,0.0178650358048164,0.0226415025826742,0.020635975751431,0.0337323107492184,0.045882940209876,0.0380323954093843
500,0.0256509512723014,0.0173231622757889,0.0224710731329134,0.0202420564814228,0.0335318266245262,0.0449157547680884,0.0371000992284392
501,0.0252961075587271,0.0167583694210329,0.022224570891782,0.0197847479035972,0.0332366798893634,0.0439315423594864,0.0361045988465754
502,0.0249412638451527,0.0161935765662769,0.0219780686506506,0.0193274393257715,0.0329415331542006,0.0429355443648369,0.0351090984647116
503,0.0245828543072917,0.0156137063903798,0.0216871636567401,0.0188318806159305,0.0326170159336037,0.0419329704861049,0.0340096158519561
504,0.0242244447694308,0.0150187588933416,0.0213518559100504,0.0182980717740743,0.0322631282275727,0.0409318056884285,0.0329101332392007
505,0.0238866411931587,0.0144238113963035,0.0210165481633607,0.0177642629322181,0.0319092405215417,0.0399350059724376,0.0318837649084162
506,0.0235488376168866,0.0138231565377603,0.0206126468009106,0.0171742305303846,0.0316120458976755,0.0389487219389912,0.0308573965776317
507,0.0232163981815846,0.0132225016792172,0.0202087454384604,0.0165841981285512,0.0313148512738094,0.0379766814915561,0.0298614711765337
508,0.0228839587462826,0.0126334019807289,0.0197956245039994,0.0159854743045434,0.0310296932202812,0.0370228301464385,0.0288655457754356
509,0.0225531047226231,0.0120558574422954,0.0193732839975276,0.0153780590583613,0.0307565717370911,0.0360904394029647,0.0278913814917788
510,0.0222222506989636,0.011478312903862,0.0189509434910557,0.0147706438121792,0.0304834502539009,0.0351812414011761,0.026917217208122
511,0.0218810525766153,0.0109478878027353,0.0185516228001731,0.0141860644657077,0.030330088466209,0.0342945898670403,0.0260340697473566
512,0.021539854454267,0.0104174627016085,0.0181523021092904,0.0136014851192362,0.0301767266785172,0.0334266473451771,0.0251509222865912
513,0.0211962337958202,0.00990993445628321,0.0177765317637546,0.0130297411232917,0.0300265621048213,0.0325809143846592,0.0243554622811367
514,0.0208526131373734,0.00942530306675931,0.0174243117635658,0.0124708324778742,0.0298795947451215,0.0317592172164067,0.0235600022756822
515,0.0205328386753439,0.00894067167723541,0.017072091763377,0.0119119238324568,0.0297326273854217,0.0309574120647293,0.0228127344710243
516,0.0202130642133144,0.00851696749527336,0.0168005640453769,0.0113998484675665,0.0295825881926669,0.0301731195022293,0.0220654666663665
517,0.0198991027097122,0.00809326331331131,0.0165290363273768,0.0108877731026762,0.0294325489999121,0.0294053627471491,0.0213810541356435
518,0.01958514120611,0.00770481444710237,0.0163057156487119,0.0104065163593351,0.0293067292255978,0.0286543129995409,0.0206966416049206
519,0.0192647385870244,0.00735162089664653,0.0161306020093822,0.00995607823754304,0.029205128869724,0.0279211418162608,0.0200872265489253
520,0.0189443359679389,0.0069984273461907,0.0159554883700524,0.00950564011575101,0.0291035285138502,0.0272056571828258,0.0194778114929301
521,0.0186180079513683,0.00670948655252008,0.0158536525360522,0.00912012681917073,0.0290980744429158,0.0265075574926084,0.0189201228876156
522,0.0182916799347977,0.00642054575884946,0.015751816702052,0.00873461352259046,0.0290926203719814,0.0258292171080424,0.0183624342823011
523,0.0179607503502167,0.0061629224261928,0.0156895247446343,0.00838360999514184,0.0291030478869096,0.025170474669894,0.0178503457367847
524,0.0176298207656358,0.00593661655455009,0.0156667766637992,0.00806711623682487,0.0291293569877005,0.0245310979772388,0.0173382571912683
525,0.0173161438972186,0.00571031068290738,0.0156440285829641,0.00775062247850791,0.0291556660884913,0.0239126954311242,0.0168823143558672
526,0.0170024670288014,0.00553832586023416,0.0156862509878361,0.00750169148554169,0.0292612368408308,0.0233189803457773,0.016426371520466
527,0.0167009415518553,0.00536634103756094,0.0157284733927081,0.00725276049257546,0.0293668075931702,0.0227483001197224,0.0160262237196422
528,0.0163994160749091,0.00521680367214544,0.015794517877681,0.00703446110301417,0.0295065551003496,0.0221964381274875,0.0156260759188183
529,0.016111599622765,0.00508971376398765,0.0158843844427549,0.00684679331685783,0.0296804793623689,0.0216619131534031,0.0152738052172848
530,0.015823783170621,0.00496262385582986,0.0159742510078288,0.00665912553070148,0.0298544036243881,0.0211433646042245,0.0149215345157513
531,0.0155246319488008,0.00486745247923822,0.0160818062114133,0.00651746420801386,0.0299900866993961,0.0206419555116983,0.0146058869781939
532,0.0152254807269806,0.00477228110264658,0.0161893614149978,0.00637580288532624,0.030125769774404,0.0201570130542708,0.0142902394406366
533,0.0149238297937961,0.0046922038996414,0.0162982300032266,0.00625745977230002,0.0303155651738741,0.0196863649113289,0.0139840642426588
534,0.0146221788606117,0.00462722087022267,0.0164084119760998,0.00616243486893522,0.0305594728978065,0.0192308810660683,0.0136778890446811
535,0.014338252452128,0.00456223784080394,0.016518593948973,0.00606740996557041,0.0308033806217388,0.0187858571072889,0.0133951203535449
536,0.0140543260436444,0.00452084823492936,0.0166329684009079,0.00601289909807152,0.0310616235665945,0.0183465970151553,0.0131123516624086
537,0.0137785602778631,0.00447945862905477,0.0167473428528428,0.00595838823057263,0.0313198665114502,0.0179112828457727,0.0128456551981237
538,0.0135027945120818,0.00444429319301041,0.0168516113598789,0.00591805136979068,0.0315924864708763,0.0174789168175546,0.0125789587338388
539,0.0132372096998581,0.00441535192679626,0.0169457739220161,0.00589188851572566,0.0318794834448728,0.0170494835420565,0.0123298558590549
540,0.0129716248876344,0.00438641066058211,0.0170399364841532,0.00586572566166065,0.0321664804188692,0.0166251269885309,0.012080752984271
541,0.0126925796072136,0.00436568215275404,0.01711370599999,0.00585944578924023,0.0324621704714431,0.0162091583490983,0.0118755819883868
542,0.0124135343267928,0.00434495364492597,0.0171874755158268,0.00585316591681981,0.032757860524017,0.0158040903244819,0.0116704109925025
543,0.0121362751859232,0.00432769674084796,0.0172493145819878,0.00585691612276366,0.0330799432646758,0.0154157065000206,0.0114736653743618
544,0.0118590160450536,0.00431391144052003,0.017299223198473,0.0058706964070718,0.0334284186934194,0.0150382514128186,0.011276919756221
545,0.0115880651028169,0.0043001261401921,0.0173491318149582,0.00588447669137993,0.033776894122163,0.0146706902220643,0.0110692084127163
546,0.0113171141605803,0.00429336269210944,0.0173721775100477,0.00591914394947511,0.0341404152638291,0.0143129215694771,0.0108614970692117
547,0.0110496052480233,0.00428659924402678,0.0173952232051372,0.00595381120757028,0.0345039364054952,0.0139649305300309,0.0106549147489955
548,0.0107820963354663,0.00428418372685441,0.0174071277753126,0.00599981767103901,0.0348662977734569,0.0136267930027593,0.0104483324287794
549,0.0105124295184506,0.00428611614059231,0.0174078912205739,0.00605716333988129,0.0352274993677142,0.0132998352383631,0.0102414301834595
550,0.010242762701435,0.00428804855433021,0.0174086546658351,0.00611450900872357,0.0355887009619714,0.0129876388349234,0.0100345279381395
551,0.00998310096622756,0.00429450865839587,0.0174022624292409,0.00618443410852713,0.0358617388578675,0.0126861591938538,0.00983426760568446
552,0.00972343923102016,0.00430096876246153,0.0173958701926468,0.00625435920833069,0.0361347767537637,0.0123940048959529,0.00963400727322939
553,0.00947697904640843,0.00431208014145446,0.0173880998726573,0.00633245404811693,0.0364058816934858,0.0121078070736638,0.0094537060224866
