wv,Brown,Green,Crypt,CyanB,CyanR,Cocco,PhyC1
909,0.223851791794786,0.222328244094185,0.194166666499838,0.232999999833925,0.232999999854455,0.427822402018675,0.118601598112255
910,0.223820434490363,0.222328244106878,0.194166666511562,0.232999999845595,0.232999999864683,0.42752202892949,0.118502685617207
911,0.223789154281553,0.222328244118667,0.19416666652245,0.232999999856434,0.232999999874182,0.427222194017638,0.118403947921461
912,0.223757873782584,0.222328244129616,0.194166666532563,0.232999999866502,0.232999999883005,0.426922904637676,0.11830541960298
913,0.223726670885221,0.222328244139787,0.194166666541957,0.232999999875853,0.2329999998912,0.426624146006427,0.11820708149742
914,0.223695467722785,0.222328244149235,0.194166666550684,0.232999999884541,0.232999999898814,0.42632592308996,0.118108944434605
915,0.223664340589989,0.222328244158013,0.194166666558791,0.232999999892612,0.232999999905887,0.426028240971484,0.118010989970812
916,0.223633213215037,0.222328244166169,0.194166666566324,0.23299999990011,0.232999999912459,0.425731085043529,0.117913228215244
917,0.22360216213735,0.222328244173747,0.194166666573324,0.232999999907078,0.232999999918565,0.425434460213414,0.117815641410172
918,0.223571110838444,0.222328244180789,0.194166666579828,0.232999999913553,0.23299999992424,0.425138371503829,0.117718238978805
919,0.223540136124109,0.222328244187334,0.194166666585873,0.232999999919571,0.232999999929513,0.424842804480359,0.117621003816446
920,0.223509161207682,0.222328244193417,0.194166666591491,0.232999999925163,0.232999999934415,0.424547763992456,0.117523944693271
921,0.223478261330525,0.22232824419907,0.194166666596713,0.232999999930362,0.23299999993897,0.42425325500321,0.117427045126238
922,0.223447361268748,0.222328244204326,0.194166666601567,0.232999999935194,0.232999999943205,0.423959263248656,0.117330313263869
923,0.223416536503763,0.222328244209212,0.194166666606079,0.232999999939686,0.232999999947142,0.42366579352125,0.117233754324083
924,0.223385711570121,0.222328244213754,0.194166666610275,0.232999999943863,0.232999999950802,0.423372850725379,0.11713739710562
925,0.223354962210351,0.222328244217977,0.194166666614176,0.232999999947746,0.232999999954206,0.423080420764971,0.1170412264798
926,0.223324212696505,0.222328244221905,0.194166666617803,0.232999999951357,0.23299999995737,0.422788508376338,0.116945249639249
927,0.223293537238391,0.222328244225556,0.194166666621176,0.232999999954715,0.232999999960313,0.422497118406048,0.116849451991564
928,0.223262861639522,0.222328244228953,0.194166666624313,0.232999999957837,0.232999999963049,0.422206236923414,0.116753840193092
929,0.223232260345169,0.222328244232112,0.19416666662723,0.232999999960742,0.232999999965595,0.421915868609437,0.116658400161941
930,0.223201658922229,0.22232824423505,0.194166666629944,0.232999999963443,0.232999999967962,0.421626018253734,0.116563138043948
931,0.223171132071936,0.222328244237783,0.194166666632469,0.232999999965956,0.232999999970165,0.421336672088536,0.116468040243199
932,0.223140605104175,0.222328244240326,0.194166666634817,0.232999999968294,0.232999999972214,0.421047834740358,0.116373112419554
933,0.223110151218278,0.222328244242691,0.194166666637002,0.232999999970469,0.23299999997412,0.420759510942715,0.116278341439725
934,0.223079697225068,0.222328244244892,0.194166666639035,0.232999999972493,0.232999999975893,0.420471687088336,0.116183732500946
935,0.223049316554836,0.22232824424694,0.194166666640926,0.232999999974376,0.232999999977544,0.420184367750056,0.116089293016069
936,0.223018935786569,0.222328244248846,0.194166666642687,0.232999999976128,0.232999999979079,0.419897557606123,0.115995047972558
937,0.222988628601462,0.22232824425062,0.194166666644325,0.232999999977759,0.232999999980509,0.419611243207386,0.115900985284084
938,0.222958321326796,0.222328244252271,0.19416666664585,0.232999999979277,0.232999999981839,0.419325429073793,0.11580710947557
939,0.22292808617185,0.222328244253807,0.194166666647269,0.23299999998069,0.232999999983077,0.419040119829146,0.115713408859779
940,0.222897850935089,0.222328244255238,0.19416666664859,0.232999999982005,0.23299999998423,0.41875530218008,0.115619887562543
941,0.222867688052326,0.222328244256569,0.19416666664982,0.232999999983229,0.232999999985303,0.418470980594431,0.115526534276541
942,0.222837525094821,0.222328244257809,0.194166666650965,0.232999999984369,0.232999999986302,0.418187159642361,0.115433352747688
943,0.222807434744346,0.222328244258963,0.194166666652031,0.232999999985431,0.232999999987232,0.417903826184,0.115340332030323
944,0.222777344325591,0.222328244260038,0.194166666653024,0.232999999986419,0.232999999988098,0.417620984635834,0.115247475508703
945,0.222747325077586,0.222328244261039,0.194166666653948,0.232999999987339,0.232999999988904,0.417338639515177,0.115154772581447
946,0.222717305767204,0.222328244261971,0.194166666654809,0.232999999988196,0.232999999989655,0.4170567778334,0.11506222628853
947,0.222687357855683,0.222328244262839,0.194166666655611,0.232999999988994,0.232999999990355,0.416775403956391,0.114969845518258
948,0.222657409887179,0.222328244263648,0.194166666656358,0.232999999989738,0.232999999991006,0.416494522349394,0.114877652262324
949,0.222627533564046,0.222328244264401,0.194166666657054,0.23299999999043,0.232999999991613,0.416214120172806,0.114785636735345
950,0.222597657188856,0.222328244265103,0.194166666657702,0.232999999991075,0.232999999992179,0.415934201742657,0.114693801513836
951,0.222567851049624,0.222328244265756,0.194166666658305,0.232999999991676,0.232999999992705,0.415654771472879,0.114602137109411
